label,group_id,loglik,mse,purchases,rank_ll,rank_se
ctl_s2,21,-5.1063232421875,0.9606175278172349,165.0,1.0,4.0
ctl_s2,22,-5.888899811601217,0.9934369652672151,113.0,3.0,4.0
ctl_s2,23,-5.547947617827869,0.984621475303108,183.0,5.0,4.0
ctl_s2,24,-5.691972691378147,0.9854491528847235,139.0,5.0,6.0
ctl_s2,25,-5.68070068359375,0.9756298610142299,140.0,2.0,6.0
ctl_s2,26,-4.292407087451033,0.9500309001346599,351.0,1.0,5.0
ctl_s2,27,-4.6419339647480085,0.8961101606780407,51.0,1.0,1.0
ctl_s2,28,-6.415607761692357,0.9931670523978569,74.0,2.0,2.0
ctl_s2,29,-5.122752942537007,0.9558511031301398,114.0,5.0,3.0
ctl_s2,30,-4.402985820620079,0.9673377009514436,381.0,3.0,3.0
ctl_s2,31,-4.734152879901961,0.9650762819776348,255.0,6.0,3.0
ctl_s2,32,-4.651590347290039,0.9735474586486816,256.0,4.0,1.0
ctl_s2,33,-2.41377734375,0.732169677734375,375.0,3.0,1.0
ctl_s2,34,-6.533137587250256,0.9895342842477267,61.0,5.0,1.0
ctl_s2,35,-5.933408490349264,0.9853962617761949,85.0,5.0,6.0
ctl_s2,36,-3.770696496450773,0.9406205043997816,372.0,6.0,2.0
ctl_s2,37,-5.824907146516393,0.9917244833023822,122.0,3.0,3.0
ctl_s2,38,-4.137306033156988,0.917545989429544,381.0,5.0,4.0
ctl_s2,39,-6.542125701904297,1.0009499958583288,56.0,1.0,4.0
ctl_s2,40,-6.94356975149601,0.9868616144707862,47.0,3.0,2.0
ctl_s2,41,-3.8807823590299684,0.9550845750874901,634.0,4.0,6.0
ctl_s2,42,-5.807928997537364,0.9604155499002208,92.0,1.0,1.0
ctl_s2,43,-5.374965953178147,0.9659375041520515,147.0,5.0,4.0
ctl_s2,44,-3.664745080017301,0.9240319275113538,578.0,4.0,2.0
ctl_s2,45,-5.530184659090909,0.9589238792958886,99.0,5.0,4.0
ctl_s2,46,-4.7224391288908105,0.9534331913522109,253.0,1.0,1.0
ctl_s2,47,-5.057166378997093,0.975908572174782,215.0,6.0,4.0
ctl_s2,48,-6.351090749104817,0.9556243419647217,48.0,5.0,6.0
ctl_s2,49,-4.370459048453904,0.9626758004736713,381.0,6.0,4.0
ctl_s2,50,-3.6023602726483586,0.8765010127314815,297.0,3.0,4.0
ctl_s2,51,-4.543446530577957,0.9372775170110887,186.0,4.0,3.0
